East,North,Elevation,Var_1,Var_2,Var_3
   760.649,   380.433,    -7.995,     0.506,     1.561,     1.175
   758.932,   381.456,    -9.994,     0.513,     1.459,     1.315
   757.215,   382.479,   -11.992,     0.538,     1.540,     1.254
   755.498,   383.503,   -13.991,     0.545,     1.351,     1.170
   753.782,   384.526,   -15.990,     0.544,     1.345,     1.162
   752.065,   385.550,   -17.988,     0.581,     1.240,     1.198
   750.348,   386.573,   -19.987,     0.588,     1.280,     1.301
   748.631,   387.597,   -21.986,     0.582,     1.380,     1.323
   746.914,   388.620,   -23.985,     0.550,     1.337,     1.370
   745.198,   389.644,   -25.983,     0.530,     1.226,     1.344
   743.481,   390.667,   -27.982,     0.546,     1.229,     1.458
   741.764,   391.691,   -29.981,     0.601,     1.189,     1.331
   740.047,   392.714,   -31.979,     0.556,     1.202,     1.320
   738.330,   393.737,   -33.978,     0.660,     1.180,     1.257
   736.614,   394.761,   -35.977,     0.619,     1.258,     1.227
   734.897,   395.784,   -37.976,     0.680,     1.255,     1.329
   733.180,   396.808,   -39.974,     0.694,     1.321,     1.387
   731.463,   397.831,   -41.973,     0.748,     1.259,     1.410
   729.746,   398.855,   -43.972,     0.742,     1.234,     1.352
   728.030,   399.878,   -45.970,     0.714,     1.190,     1.422
   726.313,   400.902,   -47.969,     0.707,     1.175,     1.322
   724.596,   401.925,   -49.968,     0.714,     1.128,     1.357
   722.879,   402.949,   -51.967,     0.715,     1.223,     1.355
   721.162,   403.972,   -53.965,     0.633,     1.330,     1.311
   719.446,   404.995,   -55.964,     0.666,     1.191,     1.259
   717.729,   406.019,   -57.963,     0.651,     1.252,     1.232
   716.012,   407.042,   -59.961,     0.707,     1.189,     1.253
   714.295,   408.066,   -61.960,     0.708,     1.173,     1.172
   712.578,   409.089,   -63.959,     0.753,     1.108,     1.198
   710.862,   410.113,   -65.958,     0.713,     1.112,     1.231
   709.145,   411.136,   -67.956,     0.670,     1.143,     1.257
   707.428,   412.160,   -69.955,     0.688,     1.170,     1.197
   705.711,   413.183,   -71.954,     0.765,     1.294,     1.234
   703.994,   414.207,   -73.952,     0.707,     1.185,     1.310
   702.278,   415.230,   -75.951,     0.678,     1.116,     1.141
   700.561,   416.254,   -77.950,     0.666,     1.079,     1.154
   698.844,   417.277,   -79.949,     0.615,     1.072,     1.169
   697.127,   418.300,   -81.947,     0.605,     1.040,     1.067
   695.410,   419.324,   -83.946,     0.621,     1.109,     0.982
   693.694,   420.347,   -85.945,     0.592,     1.139,     0.945
   691.977,   421.371,   -87.943,     0.594,     1.108,     0.966
   690.260,   422.394,   -89.942,     0.592,     1.093,     0.974
   688.543,   423.418,   -91.941,     0.604,     1.105,     0.917
   686.826,   424.441,   -93.940,     0.632,     1.152,     0.932
   685.110,   425.465,   -95.938,     0.637,     1.141,     0.919
   683.393,   426.488,   -97.937,     0.681,     1.164,     0.858
   681.676,   427.512,   -99.936,     0.677,     1.091,     0.909
   802.281,   423.715,    -0.000,     0.422,     1.504,     1.591
   800.318,   423.651,    -1.965,     0.422,     1.558,     1.552
   798.354,   423.587,    -3.930,     0.424,     1.502,     1.603
   796.390,   423.523,    -5.894,     0.440,     1.596,     1.587
   794.426,   423.458,    -7.859,     0.471,     1.552,     1.502
   792.462,   423.394,    -9.824,     0.492,     1.671,     1.512
   790.499,   423.330,   -11.789,     0.543,     1.571,     1.491
   788.535,   423.266,   -13.754,     0.551,     1.471,     1.428
   786.571,   423.202,   -15.719,     0.543,     1.294,     1.552
   784.607,   423.137,   -17.683,     0.533,     1.307,     1.598
   782.644,   423.073,   -19.648,     0.550,     1.430,     1.719
   780.680,   423.009,   -21.613,     0.547,     1.447,     1.693
   778.716,   422.945,   -23.578,     0.578,     1.394,     1.688
   776.752,   422.881,   -25.543,     0.591,     1.316,     1.671
   774.789,   422.816,   -27.507,     0.602,     1.236,     1.652
   772.825,   422.752,   -29.472,     0.642,     1.083,     1.649
   770.861,   422.688,   -31.437,     0.558,     1.090,     1.673
   768.897,   422.624,   -33.402,     0.570,     1.098,     1.591
   766.934,   422.559,   -35.367,     0.542,     1.178,     1.457
   764.970,   422.495,   -37.331,     0.590,     1.124,     1.386
   763.006,   422.431,   -39.296,     0.598,     1.145,     1.499
   761.042,   422.367,   -41.261,     0.588,     1.235,     1.419
   759.079,   422.303,   -43.226,     0.591,     1.185,     1.464
   757.115,   422.238,   -45.191,     0.586,     1.269,     1.423
   755.151,   422.174,   -47.156,     0.588,     1.290,     1.464
   753.187,   422.110,   -49.120,     0.650,     1.294,     1.436
   751.223,   422.046,   -51.085,     0.698,     1.171,     1.384
   749.260,   421.982,   -53.050,     0.656,     1.186,     1.363
   747.296,   421.917,   -55.015,     0.654,     1.279,     1.372
   745.332,   421.853,   -56.980,     0.726,     1.239,     1.336
   743.368,   421.789,   -58.944,     0.801,     1.382,     1.425
   741.405,   421.725,   -60.909,     0.787,     1.388,     1.444
   739.441,   421.660,   -62.874,     0.778,     1.329,     1.456
   737.477,   421.596,   -64.839,     0.791,     1.298,     1.404
   735.513,   421.532,   -66.804,     0.731,     1.360,     1.246
   733.550,   421.468,   -68.768,     0.722,     1.310,     1.160
   731.586,   421.404,   -70.733,     0.750,     1.235,     1.186
   729.622,   421.339,   -72.698,     0.689,     1.258,     1.234
   727.658,   421.275,   -74.663,     0.776,     1.208,     1.235
   725.695,   421.211,   -76.628,     0.780,     1.118,     1.144
   723.731,   421.147,   -78.593,     0.772,     1.202,     1.294
   721.767,   421.083,   -80.557,     0.767,     1.247,     1.375
   719.803,   421.018,   -82.522,     0.762,     1.176,     1.296
   717.839,   420.954,   -84.487,     0.767,     1.246,     1.206
   715.876,   420.890,   -86.452,     0.780,     1.197,     1.115
   713.912,   420.826,   -88.417,     0.792,     1.191,     1.049
   711.948,   420.761,   -90.381,     0.739,     1.166,     1.116
   709.984,   420.697,   -92.346,     0.691,     1.209,     1.207
   708.021,   420.633,   -94.311,     0.668,     1.240,     1.113
   706.057,   420.569,   -96.276,     0.703,     1.229,     1.074
   704.093,   420.505,   -98.241,     0.680,     1.302,     1.118
   846.847,   495.136,    -0.000,     0.333,     1.579,     1.523
   846.012,   493.898,    -1.493,     0.309,     1.556,     1.514
   845.177,   492.660,    -2.987,     0.327,     1.584,     1.512
   844.342,   491.422,    -4.480,     0.356,     1.556,     1.667
   843.507,   490.184,    -5.974,     0.369,     1.579,     1.669
   842.672,   488.946,    -7.467,     0.379,     1.715,     1.668
   841.837,   487.707,    -8.960,     0.403,     1.678,     1.664
   841.002,   486.469,   -10.454,     0.405,     1.666,     1.589
   840.167,   485.231,   -11.947,     0.406,     1.626,     1.495
   839.332,   483.993,   -13.440,     0.411,     1.762,     1.464
   838.496,   482.755,   -14.934,     0.406,     1.762,     1.472
   837.661,   481.517,   -16.427,     0.394,     1.733,     1.488
   836.826,   480.279,   -17.921,     0.401,     1.811,     1.426
   835.991,   479.041,   -19.414,     0.395,     1.758,     1.445
   835.156,   477.803,   -20.907,     0.397,     1.853,     1.414
   834.321,   476.565,   -22.401,     0.438,     1.794,     1.397
   833.486,   475.327,   -23.894,     0.431,     1.915,     1.547
   832.651,   474.088,   -25.387,     0.445,     1.950,     1.574
   831.816,   472.850,   -26.881,     0.432,     1.957,     1.648
   830.981,   471.612,   -28.374,     0.436,     1.803,     1.639
   830.146,   470.374,   -29.868,     0.442,     1.967,     1.603
   829.311,   469.136,   -31.361,     0.442,     1.885,     1.757
   828.476,   467.898,   -32.854,     0.470,     1.845,     1.796
   827.641,   466.660,   -34.348,     0.438,     1.918,     1.804
   826.806,   465.422,   -35.841,     0.464,     1.823,     1.839
   825.971,   464.184,   -37.334,     0.466,     1.800,     1.801
   825.136,   462.946,   -38.828,     0.440,     1.700,     1.656
   824.301,   461.708,   -40.321,     0.419,     1.639,     1.550
   823.466,   460.469,   -41.815,     0.390,     1.673,     1.636
   822.630,   459.231,   -43.308,     0.396,     1.697,     1.588
   821.795,   457.993,   -44.801,     0.391,     1.722,     1.583
   820.960,   456.755,   -46.295,     0.416,     1.640,     1.515
   820.125,   455.517,   -47.788,     0.419,     1.476,     1.532
   819.290,   454.279,   -49.281,     0.433,     1.437,     1.417
   818.455,   453.041,   -50.775,     0.388,     1.445,     1.448
   817.620,   451.803,   -52.268,     0.405,     1.395,     1.496
   816.785,   450.565,   -53.762,     0.425,     1.369,     1.531
   815.950,   449.327,   -55.255,     0.408,     1.395,     1.563
   815.115,   448.089,   -56.748,     0.447,     1.478,     1.545
   814.280,   446.850,   -58.242,     0.447,     1.469,     1.526
   813.445,   445.612,   -59.735,     0.465,     1.540,     1.500
   812.610,   444.374,   -61.229,     0.491,     1.574,     1.539
   811.775,   443.136,   -62.722,     0.491,     1.628,     1.573
   810.940,   441.898,   -64.215,     0.519,     1.667,     1.550
   810.105,   440.660,   -65.709,     0.489,     1.708,     1.496
   809.270,   439.422,   -67.202,     0.485,     1.736,     1.412
   808.435,   438.184,   -68.695,     0.446,     1.932,     1.383
   807.600,   436.946,   -70.189,     0.415,     1.944,     1.302
   806.765,   435.708,   -71.682,     0.440,     1.850,     1.303
   805.929,   434.470,   -73.176,     0.453,     1.863,     1.368
   805.094,   433.231,   -74.669,     0.506,     1.836,     1.336
   755.690,   545.978,    -0.000,     0.672,     1.326,     1.036
   754.839,   547.757,    -1.973,     0.659,     1.359,     1.095
   753.988,   549.537,    -3.946,     0.611,     1.349,     1.112
   753.137,   551.317,    -5.919,     0.562,     1.419,     1.097
   752.286,   553.097,    -7.892,     0.554,     1.303,     1.110
   751.435,   554.877,    -9.865,     0.563,     1.294,     1.089
   750.584,   556.657,   -11.838,     0.669,     1.268,     1.076
   749.733,   558.437,   -13.811,     0.629,     1.381,     1.039
   748.882,   560.217,   -15.784,     0.582,     1.423,     1.028
   748.031,   561.997,   -17.756,     0.612,     1.410,     1.013
   747.180,   563.777,   -19.729,     0.628,     1.503,     1.022
   746.329,   565.557,   -21.702,     0.630,     1.576,     1.002
   745.478,   567.337,   -23.675,     0.582,     1.566,     0.998
   744.627,   569.117,   -25.648,     0.653,     1.604,     0.952
   743.776,   570.897,   -27.621,     0.678,     1.586,     1.041
   742.925,   572.677,   -29.594,     0.692,     1.476,     1.098
   742.074,   574.457,   -31.567,     0.679,     1.491,     1.177
   741.223,   576.237,   -33.540,     0.635,     1.579,     1.212
   740.372,   578.017,   -35.513,     0.623,     1.460,     1.226
   739.521,   579.797,   -37.486,     0.688,     1.364,     1.215
   738.670,   581.577,   -39.459,     0.685,     1.357,     1.175
   737.819,   583.357,   -41.432,     0.676,     1.455,     1.183
   736.968,   585.137,   -43.405,     0.661,     1.353,     1.239
   736.117,   586.917,   -45.378,     0.672,     1.227,     1.118
   735.266,   588.697,   -47.351,     0.662,     1.187,     1.108
   734.415,   590.477,   -49.324,     0.677,     1.179,     1.216
   733.563,   592.256,   -51.296,     0.660,     1.192,     1.214
   732.712,   594.036,   -53.269,     0.602,     1.166,     1.212
   731.861,   595.816,   -55.242,     0.577,     1.177,     1.199
   731.010,   597.596,   -57.215,     0.637,     1.264,     1.193
   730.159,   599.376,   -59.188,     0.644,     1.193,     1.200
   729.308,   601.156,   -61.161,     0.677,     1.200,     1.167
   728.457,   602.936,   -63.134,     0.724,     1.193,     1.162
   727.606,   604.716,   -65.107,     0.685,     1.128,     1.049
   726.755,   606.496,   -67.080,     0.681,     1.172,     1.061
   725.904,   608.276,   -69.053,     0.650,     1.169,     1.100
   725.053,   610.056,   -71.026,     0.635,     1.174,     1.042
   724.202,   611.836,   -72.999,     0.635,     1.218,     1.175
   723.351,   613.616,   -74.972,     0.691,     1.060,     1.237
   722.500,   615.396,   -76.945,     0.761,     1.103,     1.190
   721.649,   617.176,   -78.918,     0.808,     1.151,     1.188
   720.798,   618.956,   -80.891,     0.789,     1.062,     1.218
   719.947,   620.736,   -82.864,     0.739,     1.054,     1.197
   719.096,   622.516,   -84.836,     0.684,     1.031,     1.186
   718.245,   624.296,   -86.809,     0.675,     1.102,     1.176
   717.394,   626.076,   -88.782,     0.657,     1.027,     1.096
   716.543,   627.856,   -90.755,     0.663,     0.983,     1.044
   715.692,   629.636,   -92.728,     0.690,     1.042,     1.001
   714.841,   631.416,   -94.701,     0.651,     1.055,     1.035
   713.990,   633.196,   -96.674,     0.660,     1.080,     1.100
   713.139,   634.975,   -98.647,     0.712,     1.157,     1.120
   783.448,   645.437,    -0.000,     0.465,     1.329,     1.397
   782.461,   644.378,    -1.447,     0.449,     1.360,     1.388
   781.475,   643.320,    -2.894,     0.458,     1.397,     1.357
   780.489,   642.261,    -4.341,     0.482,     1.466,     1.358
   779.502,   641.203,    -5.787,     0.508,     1.381,     1.417
   778.516,   640.144,    -7.234,     0.501,     1.347,     1.412
   777.530,   639.085,    -8.681,     0.502,     1.341,     1.438
   776.543,   638.027,   -10.128,     0.523,     1.287,     1.396
   775.557,   636.968,   -11.575,     0.535,     1.311,     1.205
   774.571,   635.910,   -13.022,     0.556,     1.300,     1.100
   773.585,   634.851,   -14.469,     0.560,     1.331,     1.225
   772.598,   633.792,   -15.915,     0.570,     1.344,     1.284
   771.612,   632.734,   -17.362,     0.593,     1.378,     1.291
   770.626,   631.675,   -18.809,     0.544,     1.313,     1.396
   769.639,   630.617,   -20.256,     0.551,     1.222,     1.275
   768.653,   629.558,   -21.703,     0.590,     1.239,     1.243
   767.667,   628.499,   -23.150,     0.633,     1.227,     1.283
   766.680,   627.441,   -24.597,     0.638,     1.245,     1.251
   765.694,   626.382,   -26.044,     0.576,     1.297,     1.300
   764.708,   625.324,   -27.490,     0.597,     1.244,     1.274
   763.722,   624.265,   -28.937,     0.623,     1.161,     1.290
   762.735,   623.207,   -30.384,     0.636,     1.230,     1.153
   761.749,   622.148,   -31.831,     0.639,     1.197,     1.192
   760.763,   621.089,   -33.278,     0.602,     1.249,     1.128
   759.776,   620.031,   -34.725,     0.610,     1.258,     1.132
   758.790,   618.972,   -36.172,     0.618,     1.198,     1.156
   757.804,   617.914,   -37.618,     0.633,     1.167,     1.119
   756.817,   616.855,   -39.065,     0.619,     1.137,     1.057
   755.831,   615.796,   -40.512,     0.641,     1.189,     1.034
   754.845,   614.738,   -41.959,     0.603,     1.283,     1.063
   753.859,   613.679,   -43.406,     0.616,     1.263,     1.119
   752.872,   612.621,   -44.853,     0.622,     1.317,     1.129
